period,candidate,L2,share_smooth,period_start,period_end
2023-11-13/2023-11-19,侯友宜,L2-01,0.05339105339105339,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L2-02,0.0,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L2-03,0.007421150278293138,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L2-04,0.0045351473922902496,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L2-05,0.10156668728097296,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L2-06,0.09839208410636989,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L2-07,0.22663368377654086,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,侯友宜,L2-08,0.004535147392290244,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L2-01,0.07535758821590763,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L2-02,0.03768591215002568,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L2-03,0.030163439903073474,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L2-04,0.01618547184681835,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L2-05,0.16109619805108125,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L2-06,0.08862390503668968,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L2-07,0.15133671582379507,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,柯文哲,L2-08,0.09265929447918997,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L2-01,0.0850993439070775,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L2-02,0.038406580887783905,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L2-03,0.01445904499159757,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L2-04,0.007851761557454361,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L2-05,0.16095357698905735,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L2-06,0.13997170783664664,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L2-07,0.23853551424148423,2023-11-13,2023-11-13/2023-11-19
2023-11-13/2023-11-19,赖清德,L2-08,0.018168905924007984,2023-11-13,2023-11-13/2023-11-19
2023-11-20/2023-11-26,侯友宜,L2-01,0.06870340503028781,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L2-02,0.004346967805614423,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L2-03,0.0005515719801434093,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L2-04,0.003401360544217687,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L2-05,0.03321276163381424,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L2-06,0.10114385220387938,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L2-07,0.23678999596169564,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,侯友宜,L2-08,0.050137991348394396,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L2-01,0.10939981959423016,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L2-02,0.04939120665339647,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L2-03,0.03222986305232632,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L2-04,0.0045260640043338395,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L2-05,0.11370441834446417,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L2-06,0.11245248655574416,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L2-07,0.22280090671594635,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,柯文哲,L2-08,0.048747046974909114,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L2-01,0.13982775069153802,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L2-02,0.09071099996349166,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L2-03,0.03356248402760031,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L2-04,0.004709576138147567,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L2-05,0.24234865724898946,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L2-06,0.13173417759796494,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L2-07,0.22508881299578976,2023-11-20,2023-11-20/2023-11-26
2023-11-20/2023-11-26,赖清德,L2-08,0.04029552212276467,2023-11-20,2023-11-20/2023-11-26
2023-11-27/2023-12-03,侯友宜,L2-01,0.13790940449809347,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L2-02,0.028899054033318265,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L2-03,0.012838749680854949,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L2-04,0.006367960718121834,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L2-05,0.21880960221770224,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L2-06,0.10872957181687755,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L2-07,0.24980664503807665,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,侯友宜,L2-08,0.03424195456373296,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L2-01,0.08373458311985844,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L2-02,0.040099427824794066,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L2-03,0.00610366846124954,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L2-04,0.007238104591374077,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L2-05,0.12758044193001,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L2-06,0.14428971003971505,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L2-07,0.2255722331275519,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,柯文哲,L2-08,0.04429770993849376,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L2-01,0.13696722604987974,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L2-02,0.016028789795216984,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L2-03,0.008743376541193342,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L2-04,0.007094266277939747,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L2-05,0.1256937491042199,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L2-06,0.11438656700225011,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L2-07,0.1758301724266535,2023-11-27,2023-11-27/2023-12-03
2023-11-27/2023-12-03,赖清德,L2-08,0.02593824436532652,2023-11-27,2023-11-27/2023-12-03
2023-12-04/2023-12-10,侯友宜,L2-01,0.1393355675515908,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L2-02,0.0380211893369788,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L2-03,0.033584791506381204,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L2-04,0.0073083915726235805,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L2-05,0.18384159752549212,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L2-06,0.15499984156867969,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L2-07,0.31411839303259026,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,侯友宜,L2-08,0.052895507537890796,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L2-01,0.13823096257616266,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L2-02,0.03350303900370571,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L2-03,0.011961451247165548,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L2-04,0.012665145528471452,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L2-05,0.12421837669633887,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L2-06,0.2096980449070615,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L2-07,0.2762666315967612,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,柯文哲,L2-08,0.04958665818404367,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L2-01,0.07735451241038116,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L2-02,0.019514941057254858,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L2-03,0.004790065376800071,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L2-04,0.016162536443148686,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L2-05,0.19853589794662652,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L2-06,0.1480910747544546,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L2-07,0.17671949209046403,2023-12-04,2023-12-04/2023-12-10
2023-12-04/2023-12-10,赖清德,L2-08,0.03499152856753958,2023-12-04,2023-12-04/2023-12-10
2023-12-11/2023-12-17,侯友宜,L2-01,0.18455874039414172,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L2-02,0.05671378234713914,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L2-03,0.03864757691288304,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L2-04,0.007421150278293135,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L2-05,0.16275630859504334,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L2-06,0.1832905778987116,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L2-07,0.28229058125350576,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,侯友宜,L2-08,0.05842440366404216,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L2-01,0.11058832015501892,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L2-02,0.03626007651369025,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L2-03,0.01909308544450408,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L2-04,0.02813437534723508,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L2-05,0.12907204359212468,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L2-06,0.19713886801480324,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L2-07,0.29609567164111833,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,柯文哲,L2-08,0.058298515640341976,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L2-01,0.11687317784256557,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L2-02,0.02769084197655627,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L2-03,0.01851592285265755,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L2-04,0.0646585557299843,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L2-05,0.13252662716948427,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L2-06,0.2206138134709563,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L2-07,0.18580780315474194,2023-12-11,2023-12-11/2023-12-17
2023-12-11/2023-12-17,赖清德,L2-08,0.05902880902880904,2023-12-11,2023-12-11/2023-12-17
2023-12-18/2023-12-24,侯友宜,L2-01,0.2450005777496808,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L2-02,0.06919065828976882,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L2-03,0.016668315514083338,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L2-04,0.01598087983166605,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L2-05,0.19163061776039242,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L2-06,0.23464730343163917,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L2-07,0.2346696342885242,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,侯友宜,L2-08,0.05419371086645345,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L2-01,0.08880144711431101,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L2-02,0.04454072833863776,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L2-03,0.03571911450858365,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L2-04,0.01707393483709273,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L2-05,0.15842796615503646,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L2-06,0.17639609844745374,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L2-07,0.2765295744126418,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L2-08,0.04784172975993995,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L2-01,0.12980465260855675,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L2-02,0.012070124492484749,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L2-03,0.023639049504178167,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L2-04,0.008501126202989557,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L2-05,0.21795162837753781,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L2-06,0.3377849450165333,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L2-07,0.22713487340816535,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L2-08,0.03659624906297491,2023-12-18,2023-12-18/2023-12-24
2023-12-25/2023-12-31,侯友宜,L2-01,0.18035788854224505,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L2-02,0.08553350881983295,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L2-03,0.015520775645926502,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L2-04,0.017247002504459673,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L2-05,0.20397041937846794,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L2-06,0.27227996396833737,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L2-07,0.3602643036141296,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L2-08,0.07347629010316922,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L2-01,0.0785562591214116,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L2-02,0.019966510730057542,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L2-03,0.019668674063632485,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L2-04,0.0016427025355596776,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L2-05,0.08545301180469703,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L2-06,0.22632541114904986,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L2-07,0.29131484155815573,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L2-08,0.040618151435002046,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L2-01,0.0420007986819036,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L2-02,0.011857203355650566,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L2-03,0.014701708882813818,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L2-04,0.009446729943624355,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L2-05,0.11815606999724122,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L2-06,0.20238479310246457,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L2-07,0.30541706078237624,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L2-08,0.0811102233447888,2023-12-25,2023-12-25/2023-12-31
2024-01-01/2024-01-07,侯友宜,L2-01,0.10918484518163869,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L2-02,0.03306598400692648,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L2-03,0.018176187020047092,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L2-04,0.02944126543683472,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L2-05,0.23705734331812214,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L2-06,0.22892184223083328,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L2-07,0.3052338899395024,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L2-08,0.08016387965742892,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L2-01,0.10412081307108642,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L2-02,0.03849109017476778,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L2-03,0.033421568989658694,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L2-04,0.005599137739115102,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L2-05,0.1288763706008341,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L2-06,0.24879863913288144,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L2-07,0.3171100762061407,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L2-08,0.06989692262316889,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L2-01,0.13244198839988072,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L2-02,0.019675010959510415,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L2-03,0.023295615950102953,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L2-04,0.026488524702810413,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L2-05,0.1262517092957281,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L2-06,0.18249914187750735,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L2-07,0.26436507134985493,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L2-08,0.08508883082359193,2024-01-01,2024-01-01/2024-01-07
2024-01-08/2024-01-14,侯友宜,L2-01,0.13276272893754099,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L2-02,0.03811340543796684,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L2-03,0.022060128908499843,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L2-04,0.014345868672309775,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L2-05,0.2786113133356241,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L2-06,0.1759309266264154,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L2-07,0.3049926793849099,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L2-08,0.09801380874062578,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L2-01,0.09412341669239023,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L2-02,0.03798971997558421,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L2-03,0.02734993112724876,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L2-04,0.01861073155950745,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L2-05,0.14595073654164747,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L2-06,0.21091645527080782,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L2-07,0.3149493108352549,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L2-08,0.0787231452156517,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L2-01,0.08311577796005043,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L2-02,0.02224366858892341,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L2-03,0.03864425320202629,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L2-04,0.009637863081740633,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L2-05,0.15988783452860442,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L2-06,0.29443795614998286,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L2-07,0.35219637624618155,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L2-08,0.09435826034645221,2024-01-08,2024-01-08/2024-01-14
2024-01-15/2024-01-21,柯文哲,L2-01,0.02381454276625907,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L2-02,0.011366956387074615,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L2-03,0.008967064226820684,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L2-04,0.005214662136040856,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L2-05,0.041266320087357,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L2-06,0.06354542099325607,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L2-07,0.09395865125711303,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L2-08,0.028703263791392288,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L2-01,0.018609642084962432,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L2-02,0.0051668286362163965,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L2-03,0.017789968074475204,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L2-04,0.002583414318108195,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L2-05,0.025532599770130955,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L2-06,0.08205836766792997,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L2-07,0.11122109564129952,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L2-08,0.02568524665391219,2024-01-15,2024-01-15/2024-01-21
2024-01-22/2024-01-28,柯文哲,L2-01,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L2-02,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L2-03,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L2-04,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L2-05,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L2-06,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L2-07,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L2-08,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L2-01,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L2-02,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L2-03,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L2-04,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L2-05,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L2-06,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L2-07,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L2-08,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-29/2024-02-04,柯文哲,L2-01,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L2-02,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L2-03,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L2-04,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L2-05,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L2-06,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L2-07,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L2-08,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,赖清德,L2-01,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,赖清德,L2-02,0.0,2024-01-29,2024-01-29/2024-02-04
