period,candidate,L1,share_smooth,period_start,period_end
2023-06-26/2023-07-02,赖清德,L1-06,0.22384187455787763,2023-06-26,2023-06-26/2023-07-02
2023-06-26/2023-07-02,赖清德,L1-07,0.2409419050766333,2023-06-26,2023-06-26/2023-07-02
2023-07-03/2023-07-09,侯友宜,L1-01,0.03741496598639455,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,侯友宜,L1-02,0.12550247371675943,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,侯友宜,L1-03,0.24572805312601229,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,侯友宜,L1-04,0.012471655328798185,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,侯友宜,L1-05,0.01020408163265306,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,侯友宜,L1-06,0.2960702137998056,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,侯友宜,L1-07,0.19097590334835232,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,柯文哲,L1-01,0.1510795706242363,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,柯文哲,L1-02,0.029931972789115645,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,柯文哲,L1-03,0.26865816560738004,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,柯文哲,L1-04,0.14401760704281713,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,柯文哲,L1-05,0.03978915981108163,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,柯文哲,L1-06,0.2928741714616584,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,柯文哲,L1-07,0.07364935266371082,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,赖清德,L1-01,0.09209743789647715,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,赖清德,L1-02,0.013373531230674088,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,赖清德,L1-03,0.24871996819996414,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,赖清德,L1-04,0.06153586390681225,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,赖清德,L1-05,0.0697917636693147,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,赖清德,L1-06,0.34276462698843646,2023-07-03,2023-07-03/2023-07-09
2023-07-03/2023-07-09,赖清德,L1-07,0.130900481577709,2023-07-03,2023-07-03/2023-07-09
2023-07-10/2023-07-16,侯友宜,L1-01,0.06632653061224489,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,侯友宜,L1-02,0.1646420472951085,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,侯友宜,L1-03,0.048234531908001296,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,侯友宜,L1-04,0.005264010366051182,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,侯友宜,L1-05,0.006802721088435374,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,侯友宜,L1-06,0.28556851311953346,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,侯友宜,L1-07,0.19867184969225787,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,柯文哲,L1-01,0.05995731625983726,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,柯文哲,L1-02,0.0722943722943723,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,柯文哲,L1-03,0.10811097166139182,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,柯文哲,L1-04,0.2116773982320201,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,柯文哲,L1-05,0.03453381352541017,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,柯文哲,L1-06,0.2701157735821601,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,柯文哲,L1-07,0.24331035444480817,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,赖清德,L1-01,0.03922906852870443,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,赖清德,L1-02,0.06818232787620543,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,赖清德,L1-03,0.19644006931781116,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,赖清德,L1-04,0.15848030331823845,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,赖清德,L1-05,0.002561745418888276,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,赖清德,L1-06,0.262227304870899,2023-07-10,2023-07-10/2023-07-16
2023-07-10/2023-07-16,赖清德,L1-07,0.17083836434272262,2023-07-10,2023-07-10/2023-07-16
2023-07-17/2023-07-23,侯友宜,L1-01,0.18367346938775508,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,侯友宜,L1-02,0.036559766763848416,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,侯友宜,L1-03,0.005714285714285714,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,侯友宜,L1-04,0.005189504373177842,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,侯友宜,L1-05,0.030612244897959183,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,侯友宜,L1-06,0.11661807580174924,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,侯友宜,L1-07,0.05020408163265306,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,柯文哲,L1-01,0.008658008658008658,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,柯文哲,L1-02,0.056400742115027824,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,柯文哲,L1-03,0.14419815773199232,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,柯文哲,L1-04,0.06303339517625231,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,柯文哲,L1-05,0.09165120593692024,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,柯文哲,L1-06,0.33915470494417865,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,柯文哲,L1-07,0.25608745890700774,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,赖清德,L1-01,0.10232302218364935,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,赖清德,L1-02,0.11556038121493573,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,赖清德,L1-03,0.3245839590787326,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,赖清德,L1-04,0.06978146569983301,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,赖清德,L1-05,0.0054421768707483,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,赖清德,L1-06,0.1969017625812051,2023-07-17,2023-07-17/2023-07-23
2023-07-17/2023-07-23,赖清德,L1-07,0.1854072323708959,2023-07-17,2023-07-17/2023-07-23
2023-07-24/2023-07-30,侯友宜,L1-01,0.04081632653061224,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,侯友宜,L1-02,0.014693877551020421,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,侯友宜,L1-03,0.07918367346938775,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,侯友宜,L1-04,0.00489795918367347,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,侯友宜,L1-05,0.0,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,侯友宜,L1-06,0.09591836734693873,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,侯友宜,L1-07,0.2542857142857143,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,柯文哲,L1-01,0.03830211738375004,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,柯文哲,L1-02,0.12178490443796565,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,柯文哲,L1-03,0.07869864054074581,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,柯文哲,L1-04,0.03450834879406309,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,柯文哲,L1-05,0.04095547309833025,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,柯文哲,L1-06,0.41378023754500654,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,柯文哲,L1-07,0.16992946187360794,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,赖清德,L1-01,0.05947047808670506,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,赖清德,L1-02,0.0757729728881286,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,赖清德,L1-03,0.1962664268159107,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,赖清德,L1-04,0.1590549645562955,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,赖清德,L1-05,0.004081632653061225,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,赖清德,L1-06,0.13550549244437618,2023-07-24,2023-07-24/2023-07-30
2023-07-24/2023-07-30,赖清德,L1-07,0.24739905296368603,2023-07-24,2023-07-24/2023-07-30
2023-07-31/2023-08-06,侯友宜,L1-01,0.026967930029154517,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,侯友宜,L1-02,0.0,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,侯友宜,L1-03,0.19601554907677357,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,侯友宜,L1-04,0.014625850340136054,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,侯友宜,L1-05,0.0,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,侯友宜,L1-06,0.12298347910592804,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,侯友宜,L1-07,0.14961127308066086,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,柯文哲,L1-01,0.04740848720440557,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,柯文哲,L1-02,0.09219171795702408,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,柯文哲,L1-03,0.22966472303207,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,柯文哲,L1-04,0.05179786200194364,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,柯文哲,L1-05,0.057883867832847435,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,柯文哲,L1-06,0.4207570113182358,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,柯文哲,L1-07,0.10029633065347347,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,赖清德,L1-01,0.09981842361004553,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,赖清德,L1-02,0.11033320323879796,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,赖清德,L1-03,0.24640273784134994,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,赖清德,L1-04,0.09268865931465753,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,赖清德,L1-05,0.018796992481203006,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,赖清德,L1-06,0.27664826255226943,2023-07-31,2023-07-31/2023-08-06
2023-07-31/2023-08-06,赖清德,L1-07,0.13490355769637047,2023-07-31,2023-07-31/2023-08-06
2023-08-07/2023-08-13,侯友宜,L1-01,0.06838354389374798,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,侯友宜,L1-02,0.04346328274899706,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,侯友宜,L1-03,0.32431848197154317,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,侯友宜,L1-04,0.02346938775510204,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,侯友宜,L1-05,0.0,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,侯友宜,L1-06,0.18579028681069493,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,侯友宜,L1-07,0.23212603722807804,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,柯文哲,L1-01,0.06611477844840755,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,柯文哲,L1-02,0.049025176243454864,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,柯文哲,L1-03,0.16166624413740655,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,柯文哲,L1-04,0.06117906790045212,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,柯文哲,L1-05,0.03774538386783285,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,柯文哲,L1-06,0.3551392514613455,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,柯文哲,L1-07,0.2691300979411006,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,赖清德,L1-01,0.05995921008997177,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,赖清德,L1-02,0.06243907694136526,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,赖清德,L1-03,0.2682264785811697,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,赖清德,L1-04,0.10402382296792233,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,赖清德,L1-05,0.006444683136412459,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,赖清德,L1-06,0.3231138137147337,2023-08-07,2023-08-07/2023-08-13
2023-08-07/2023-08-13,赖清德,L1-07,0.17579291456842475,2023-08-07,2023-08-07/2023-08-13
2023-08-14/2023-08-20,侯友宜,L1-01,0.20895691609977327,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,侯友宜,L1-02,0.03719693005407293,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,侯友宜,L1-03,0.36406767835339265,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,侯友宜,L1-04,0.0,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,侯友宜,L1-05,0.0,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,侯友宜,L1-06,0.1524158381301238,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,侯友宜,L1-07,0.19654631083202512,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,柯文哲,L1-01,0.18650266248925543,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,柯文哲,L1-02,0.07375881261315285,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,柯文哲,L1-03,0.19740667289978,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,柯文哲,L1-04,0.035952298793913706,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,柯文哲,L1-05,0.046785714285714285,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,柯文哲,L1-06,0.2604280602580103,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,柯文哲,L1-07,0.09712496233364279,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,赖清德,L1-01,0.02437968377502913,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,赖清德,L1-02,0.031520343426352536,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,赖清德,L1-03,0.48705509314457046,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,赖清德,L1-04,0.06171705924243369,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,赖清德,L1-05,0.0,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,赖清德,L1-06,0.1897628510541846,2023-08-14,2023-08-14/2023-08-20
2023-08-14/2023-08-20,赖清德,L1-07,0.2055649693574296,2023-08-14,2023-08-14/2023-08-20
2023-08-21/2023-08-27,侯友宜,L1-01,0.07551020408163267,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,侯友宜,L1-02,0.16938775510204082,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,侯友宜,L1-03,0.1489795918367347,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,侯友宜,L1-04,0.0,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,侯友宜,L1-05,0.0,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,侯友宜,L1-06,0.10204081632653059,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,侯友宜,L1-07,0.09591836734693877,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,柯文哲,L1-01,0.07637577541379996,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,柯文哲,L1-02,0.059154501097821374,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,柯文哲,L1-03,0.2939518288329075,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,柯文哲,L1-04,0.020466607811328315,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,柯文哲,L1-05,0.0017006802721088448,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,柯文哲,L1-06,0.3096823040592383,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,柯文哲,L1-07,0.15703564945157125,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,赖清德,L1-01,0.06865190111841313,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,赖清德,L1-02,0.04992564952903199,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,赖清德,L1-03,0.2731710105976049,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,赖清德,L1-04,0.17686141053963436,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,赖清德,L1-05,0.005363683935112507,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,赖清德,L1-06,0.30567377803816204,2023-08-21,2023-08-21/2023-08-27
2023-08-21/2023-08-27,赖清德,L1-07,0.12035256624204112,2023-08-21,2023-08-21/2023-08-27
2023-08-28/2023-09-03,侯友宜,L1-01,0.012698412698412704,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,侯友宜,L1-02,0.08329931972789117,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,侯友宜,L1-03,0.13918367346938773,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,侯友宜,L1-04,0.011904761904761904,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,侯友宜,L1-05,0.0,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,侯友宜,L1-06,0.1944784580498866,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,侯友宜,L1-07,0.23190476190476192,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,柯文哲,L1-01,0.06857659804964954,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,柯文哲,L1-02,0.06358664313554545,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,柯文哲,L1-03,0.2314912296679478,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,柯文哲,L1-04,0.031127935044985743,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,柯文哲,L1-05,0.011740179942944929,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,柯文哲,L1-06,0.3604265662112644,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,柯文哲,L1-07,0.1310100316211316,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,赖清德,L1-01,0.06573011889051349,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,赖清德,L1-02,0.06095845381559666,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,赖清德,L1-03,0.25448243804107895,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,赖清德,L1-04,0.12972758972028245,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,赖清德,L1-05,0.08548594262879976,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,赖清德,L1-06,0.22447428194596625,2023-08-28,2023-08-28/2023-09-03
2023-08-28/2023-09-03,赖清德,L1-07,0.17914117495776244,2023-08-28,2023-08-28/2023-09-03
2023-09-04/2023-09-10,侯友宜,L1-01,0.17006802721088435,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,侯友宜,L1-02,0.040816326530612256,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,侯友宜,L1-03,0.06632653061224489,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,侯友宜,L1-04,0.0,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,侯友宜,L1-05,0.0,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,侯友宜,L1-06,0.06462585034013603,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,侯友宜,L1-07,0.1479591836734694,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,柯文哲,L1-01,0.05325814536340852,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,柯文哲,L1-02,0.10231694290443648,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,柯文哲,L1-03,0.22549191301234456,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,柯文哲,L1-04,0.036711677152063846,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,柯文哲,L1-05,0.015549076773566572,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,柯文哲,L1-06,0.3600606440680228,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,柯文哲,L1-07,0.14538711093023893,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,赖清德,L1-01,0.030403835121705337,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,赖清德,L1-02,0.017083965281362693,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,赖清德,L1-03,0.32281457196044816,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,赖清德,L1-04,0.10865225279262367,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,赖清德,L1-05,0.026417252898089136,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,赖清德,L1-06,0.2378559606995532,2023-09-04,2023-09-04/2023-09-10
2023-09-04/2023-09-10,赖清德,L1-07,0.134323181654381,2023-09-04,2023-09-04/2023-09-10
2023-09-11/2023-09-17,侯友宜,L1-01,0.08233638282899367,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,侯友宜,L1-02,0.024513253577293004,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,侯友宜,L1-03,0.1730087646343804,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,侯友宜,L1-04,0.0,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,侯友宜,L1-05,0.0,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,侯友宜,L1-06,0.2060776661761883,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,侯友宜,L1-07,0.1467169940076344,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,柯文哲,L1-01,0.014380489037720351,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,柯文哲,L1-02,0.13986948162723736,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,柯文哲,L1-03,0.09072356215213362,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,柯文哲,L1-04,0.024749749523869706,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,柯文哲,L1-05,0.01166180758017493,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,柯文哲,L1-06,0.4270931065522587,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,柯文哲,L1-07,0.20988915046538095,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,赖清德,L1-01,0.08379248811457495,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,赖清德,L1-02,0.04721735200651504,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,赖清德,L1-03,0.24460270554350955,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,赖清德,L1-04,0.09355854490664929,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,赖清德,L1-05,0.04622935609079358,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,赖清德,L1-06,0.3296425978518339,2023-09-11,2023-09-11/2023-09-17
2023-09-11/2023-09-17,赖清德,L1-07,0.1345487922208176,2023-09-11,2023-09-11/2023-09-17
2023-09-18/2023-09-24,侯友宜,L1-01,0.09698675708527925,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,侯友宜,L1-02,0.11059219926215001,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,侯友宜,L1-03,0.2674279743245261,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,侯友宜,L1-04,0.021954236239950527,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,侯友宜,L1-05,0.003401360544217687,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,侯友宜,L1-06,0.17808628153455736,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,侯友宜,L1-07,0.21951037468278847,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,柯文哲,L1-01,0.09828067590672632,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,柯文哲,L1-02,0.10000842442240056,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,柯文哲,L1-03,0.06626306024802268,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,柯文哲,L1-04,0.029288270332056273,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,柯文哲,L1-05,0.007421150278293138,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,柯文哲,L1-06,0.43140860012266474,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,柯文哲,L1-07,0.206105328893918,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,赖清德,L1-01,0.07576334782748187,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,赖清德,L1-02,0.03760860987751742,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,赖清德,L1-03,0.10152441543418989,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,赖清德,L1-04,0.2144718918133728,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,赖清德,L1-05,0.009893760724325509,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,赖清德,L1-06,0.345425153164906,2023-09-18,2023-09-18/2023-09-24
2023-09-18/2023-09-24,赖清德,L1-07,0.21531282115820652,2023-09-18,2023-09-18/2023-09-24
2023-09-25/2023-10-01,侯友宜,L1-01,0.0398363371322555,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,侯友宜,L1-02,0.050219984097535135,2023-09-25,2023-09-25/2023-10-01
2023-09-25/2023-10-01,侯友宜,L1-03,0.11923005565862708,2023-09-25,2023-09-25/2023-10-01
