doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,final_status,_source_file,_corpus_tier
_0665bace3ef8,_0665bace3ef8_u045,"還是希望大家多多幫忙,至少讓身邊的人知道「台灣的處境」,唯有如此,這些改革才能繼續。",context,"至於國防,很多軍人是值得尊敬的,國防的問題是在制度,所以可能必須在體制內改革,並且搭配民間已經建立的能量,最後關於資安,我覺得目前只能... 聽天由命?","否則,當大家對現實越不瞭解,我們阻礙就越多,最後就是中國對我們全面壓制與血洗。",[],[],False,,7f1d83d8cb5474e053b0217b77437256,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u046,"否則,當大家對現實越不瞭解,我們阻礙就越多,最後就是中國對我們全面壓制與血洗。",context,"還是希望大家多多幫忙,至少讓身邊的人知道「台灣的處境」,唯有如此,這些改革才能繼續。","生為台灣人是很辛苦,但我們台灣是絕對不會倒的。",[],[],False,,4af415197437a4d081be5c4c912ead6c,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0665bace3ef8,_0665bace3ef8_u048,"生為台灣人是很辛苦,但我們台灣是絕對不會倒的。",context,"否則,當大家對現實越不瞭解,我們阻礙就越多,最後就是中國對我們全面壓制與血洗。",,[],[],False,,3ff9fc293b7f9c139eea8e0aee57174f,False,01_Hou_X_datasets,2023-11-02 22:17:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_29b5808fa1cc,_29b5808fa1cc_u000,"Invisible Nation, a documentary featuring interviews with President Tsai, tells the story of Taiwan’s democracy and unique challenges. Coming to Virginia this Saturday. Find ticket information here:",context,,,[],[],False,,0cf1808decec842f281cd3db3a88ab64,False,01_Hou_X_datasets,2023-10-18 08:32:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_3388ec7c92a5,_3388ec7c92a5_u001,President @Surangeljr for highlighting the importance of Taiwan’s international participation.,context,,,[],[],False,,61fd6e5250b1a19bcc8b06576c51cb77,False,01_Hou_X_datasets,2023-09-22 02:03:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_47667d4981c2,_47667d4981c2_u000,"An important milestone moving towards relief in double taxation, with the reciprocal goal of incentivizing more two-way investments and deeper Taiwan-US economic ties.",context,,,[],[],False,,2744df2e1d29d9cc7597e56ec6fb7c54,False,01_Hou_X_datasets,2023-09-15 04:45:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_8a6a75b72fb6,_8a6a75b72fb6_u000,Thanks to the Congressional Taiwan Caucus leadership for their continuing commitment to support Taiwan’s meaningful participation in international organizations.,context,,,[],[],False,,088337e0d48331500a78dcca2ef543f0,False,01_Hou_X_datasets,2023-09-13 07:38:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_e8e580456b55,_e8e580456b55_u000,"begins today with the theme “Rebuilding Trust &amp; Reigniting Global Solidarity,” yet  a peace-loving democracy vital to the global economy &amp;",context,,,[],[],False,,adfe4162d3868d2822d794c95dde4e62,False,01_Hou_X_datasets,2023-09-05 23:59:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_bd73bafa664b,_bd73bafa664b_u000,“Taiwan citizens used to be allowed into this building and they’re not allowed now. How did that change?” I hope journalists continue to ask these questions at the @UN next week because my dad enjoys laughing at these videos with me.,context,,,[],[],False,,5992f4a8043c2bd86ee1483ee61903b2,False,01_Hou_X_datasets,2023-08-31 00:43:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_4d5d99de49a7,_4d5d99de49a7_u000,"""China is attacking Lai because he is reasonable, not because he’s a hothead,"" @joshrogin writes. ""That makes him much harder for Beijing to undermine.""",quote,,,[],[],False,,9b5f183014300083bf81376fc7a5f7af,False,01_Hou_X_datasets,2023-08-22 23:46:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
