doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier
_14c6e428aa64,_14c6e428aa64_u002,"國民黨總統候選人侯友宜提出延長課輔到晚上7時政見,日前引發全國教師工會總聯合會批評是「頭痛醫頭、腳痛醫腳」之捨本逐末政見。",claim,"〔記者林曉雲/台北報導〕全國家長團體聯盟及各地方家長團體、中華民國兒童教保聯合總會及雙北教師工會共12個民團組織今開記者會表示,少子化衝擊下,如要提高生孩子意願,對於家中育有6歲以下子女的員工,呼籲採取「7+1」工時制度,每天減少1小時工時,但薪資照給、不影響全勤及考績,並配合彈性上下班工時制度,讓家長擁有更彈性的育兒時間。","蕭東原也表示,6歲以下的托育教保,目前是從早上7時半到晚上6時半,每天超過10個小時以上,此不但違反兒童權利公約之兒少最佳利益,也影響幼兒的健康發展及情感依附關係。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],FALSE,debate/manifesto,2cb0ce33d4a6bbd318baae37844b6b33,FALSE,01_Ho_ltn_news,2023/12/21 19:53,"國民黨總統候選人侯友宜提出延長課輔到晚上7時政見,日前引發全國教師工會總聯合會批評是「頭痛醫頭、腳痛醫腳」之捨本逐末政見。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,REVIEW,0.408938348,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_14c6e428aa64,_14c6e428aa64_u004,"蕭東原也表示,6歲以下的托育教保,目前是從早上7時半到晚上6時半,每天超過10個小時以上,此不但違反兒童權利公約之兒少最佳利益,也影響幼兒的健康發展及情感依附關係。",claim,"國民黨總統候選人侯友宜提出延長課輔到晚上7時政見,日前引發全國教師工會總聯合會批評是「頭痛醫頭、腳痛醫腳」之捨本逐末政見。","今年10月28日,托育幼教老師及家長逾萬人走上街頭,網路也逾5000人連署認為,孩子的需求及情感支持,父母最懂,但忙碌的父母無法兼顧工作及小孩,",[],[],FALSE,,9cfd0b0bda73f7927b939dd4d2a3511d,FALSE,01_Ho_ltn_news,2023/12/21 19:53,"蕭東原也表示,6歲以下的托育教保,目前是從早上7時半到晚上6時半,每天超過10個小時以上,此不但違反兒童權利公約之兒少最佳利益,也影響幼兒的健康發展及情感依附關係。",TRUE,institution_only,TRUE,gate: 2 inst terms,FALSE,REVIEW,0.244036704,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_14c6e428aa64,_14c6e428aa64_u005,"今年10月28日,托育幼教老師及家長逾萬人走上街頭,網路也逾5000人連署認為,孩子的需求及情感支持,父母最懂,但忙碌的父母無法兼顧工作及小孩,",claim,"蕭東原也表示,6歲以下的托育教保,目前是從早上7時半到晚上6時半,每天超過10個小時以上,此不但違反兒童權利公約之兒少最佳利益,也影響幼兒的健康發展及情感依附關係。","因此將職場工作及照顧工時「7+1 」訴求及連署書送進總統府,倡議「7+1」工時可均衡工作及家庭的設計,落實性別平等工作法有關育嬰假及彈性工時,呼籲修法並鼓勵企業,提供更友善育兒的工作環境,建立「育兒家庭員工,減工時不減薪」制度。",[],[],FALSE,,e1b68d2497757b84b74b0d75dd464384,FALSE,01_Ho_ltn_news,2023/12/21 19:53,"今年10月28日,托育幼教老師及家長逾萬人走上街頭,網路也逾5000人連署認為,孩子的需求及情感支持,父母最懂,但忙碌的父母無法兼顧工作及小孩,",TRUE,institution_only,TRUE,gate: strong_anchor,FALSE,REVIEW,0.301191956,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_14c6e428aa64,_14c6e428aa64_u006,"因此將職場工作及照顧工時「7+1 」訴求及連署書送進總統府,倡議「7+1」工時可均衡工作及家庭的設計,落實性別平等工作法有關育嬰假及彈性工時,呼籲修法並鼓勵企業,提供更友善育兒的工作環境,建立「育兒家庭員工,減工時不減薪」制度。",claim,"今年10月28日,托育幼教老師及家長逾萬人走上街頭,網路也逾5000人連署認為,孩子的需求及情感支持,父母最懂,但忙碌的父母無法兼顧工作及小孩,","國立台北護理健康大學教授楊金寶則倡議,由政府支付1小時工時,讓家長安心培育未來20年後國家人才,人力資本是國本,也是厚植家庭、穩定社會最有價值的投資。",[],[],FALSE,,4ad8bc01cc2df71cb79f4ca0b9baac52,FALSE,01_Ho_ltn_news,2023/12/21 19:53,"因此將職場工作及照顧工時「7+1 」訴求及連署書送進總統府,倡議「7+1」工時可均衡工作及家庭的設計,落實性別平等工作法有關育嬰假及彈性工時,呼籲修法並鼓勵企業,提供更友善育兒的工作環境,建立「育兒家庭員工,減工時不減薪」制度。",TRUE,institution_only,TRUE,gate: taiwanicity=2,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_14c6e428aa64,_14c6e428aa64_u008,"國立台北護理健康大學教授楊金寶則倡議,由政府支付1小時工時,讓家長安心培育未來20年後國家人才,人力資本是國本,也是厚植家庭、穩定社會最有價值的投資。",context,"因此將職場工作及照顧工時「7+1 」訴求及連署書送進總統府,倡議「7+1」工時可均衡工作及家庭的設計,落實性別平等工作法有關育嬰假及彈性工時,呼籲修法並鼓勵企業,提供更友善育兒的工作環境,建立「育兒家庭員工,減工時不減薪」制度。",,[],[],FALSE,,d3cf618750396b50b011aab8c276499d,FALSE,01_Ho_ltn_news,2023/12/21 19:53,"國立台北護理健康大學教授楊金寶則倡議,由政府支付1小時工時,讓家長安心培育未來20年後國家人才,人力資本是國本,也是厚植家庭、穩定社會最有價值的投資。",TRUE,institution_only,TRUE,gate: 3 inst terms,FALSE,KEEP,0.444757134,,,FALSE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u000,民進黨副總統候選人蕭美琴率先抵達公視辯論會會場。,context,,"首次上稿 12:41更新時間 13:45 〔記者謝君臨、林哲遠、林欣漢/台北報導〕2024大選唯一一場副總統候選人辯論會,今天下午2時在公視登場。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure""]",TRUE,debate/manifesto,68b59d33f771fa5ea282d8e5a630e7d4,FALSE,01_Ho_ltn_news,2024/1/1 13:45,民進黨副總統候選人蕭美琴率先抵達公視辯論會會場。,TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u002,"首次上稿 12:41更新時間 13:45 〔記者謝君臨、林哲遠、林欣漢/台北報導〕2024大選唯一一場副總統候選人辯論會,今天下午2時在公視登場。",context,民進黨副總統候選人蕭美琴率先抵達公視辯論會會場。,"民進黨副總統候選人蕭美琴率先於中午12時10分抵達,她身穿深藍色西裝外套、黑色長褲,並戴著招牌的「戰貓」口罩。",[],"[""辯論|procedure""]",TRUE,debate/manifesto,19ddecb474f5ddeee230a4d084ad2b5b,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"(記者田裕華攝) 2024/01/01 13:45 首次上稿 12:41更新時間 13:45 〔記者謝君臨、林哲遠、林欣漢/台北報導〕2024大選唯一一場副總統候選人辯論會,今天下午2時在公視登場。",TRUE,institution_only,TRUE,gate: core_election,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u003,"民進黨副總統候選人蕭美琴率先於中午12時10分抵達,她身穿深藍色西裝外套、黑色長褲,並戴著招牌的「戰貓」口罩。",context,"首次上稿 12:41更新時間 13:45 〔記者謝君臨、林哲遠、林欣漢/台北報導〕2024大選唯一一場副總統候選人辯論會,今天下午2時在公視登場。","民眾黨副總統候選人吳欣盈於中午12時35分抵達,身穿深藍色套裝,對於媒體詢問:「感冒是否有好一點?」、「有沒有信心」等語,吳並未回答,僅微笑向在場媒體揮手。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],FALSE,,fc4c95846b80365381f44a151928764d,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"民進黨副總統候選人蕭美琴率先於中午12時10分抵達,她身穿深藍色西裝外套、黑色長褲,並戴著招牌的「戰貓」口罩。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,REVIEW,0.242082417,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u005,"民眾黨副總統候選人吳欣盈於中午12時35分抵達,身穿深藍色套裝,對於媒體詢問:「感冒是否有好一點?」、「有沒有信心」等語,吳並未回答,僅微笑向在場媒體揮手。",context,"民進黨副總統候選人蕭美琴率先於中午12時10分抵達,她身穿深藍色西裝外套、黑色長褲,並戴著招牌的「戰貓」口罩。","國民黨總統候選人趙少康則在下午1時2分抵達,他入場時,拿著「以民主知名的獨裁」一書。","[{""name"": ""吳欣盈"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],FALSE,,7bebedcc5b052c21ba3ce0acdd60c02b,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"民眾黨副總統候選人吳欣盈於中午12時35分抵達,身穿深藍色套裝,對於媒體詢問:「感冒是否有好一點?」、「有沒有信心」等語,吳並未回答,僅微笑向在場媒體揮手。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.516506433,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u006,"國民黨總統候選人趙少康則在下午1時2分抵達,他入場時,拿著「以民主知名的獨裁」一書。",context,"民眾黨副總統候選人吳欣盈於中午12時35分抵達,身穿深藍色套裝,對於媒體詢問:「感冒是否有好一點?」、「有沒有信心」等語,吳並未回答,僅微笑向在場媒體揮手。","總統蔡英文今日上午亂講話、胡說八道,不像一個中華民國總統,當然要加以攻擊,這是一個很嚴重的問題,蔡英文怎麼可以什麼都聽中共領導人習近平的?","[{""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],FALSE,,30011413f58fdb1e9d244421c1af5eaf,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"國民黨總統候選人趙少康則在下午1時2分抵達,他入場時,拿著「以民主知名的獨裁」一書。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.425289243,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u008,"總統蔡英文今日上午亂講話、胡說八道,不像一個中華民國總統,當然要加以攻擊,這是一個很嚴重的問題,蔡英文怎麼可以什麼都聽中共領導人習近平的?",claim,"國民黨總統候選人趙少康則在下午1時2分抵達,他入場時,拿著「以民主知名的獨裁」一書。","今日辯論會,蕭美琴、吳欣盈、趙少康3人將透過申論、媒體提問、交互詰問及結論等4個階段進行交鋒。",[],[],FALSE,,13ee03c7f6b0ddb13d8be49312bf24fb,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"總統蔡英文今日上午亂講話、胡說八道,不像一個中華民國總統,當然要加以攻擊,這是一個很嚴重的問題,蔡英文怎麼可以什麼都聽中共領導人習近平的?",TRUE,institution_only,TRUE,gate: taiwanicity=2,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u009,"今日辯論會,蕭美琴、吳欣盈、趙少康3人將透過申論、媒體提問、交互詰問及結論等4個階段進行交鋒。",context,"總統蔡英文今日上午亂講話、胡說八道,不像一個中華民國總統,當然要加以攻擊,這是一個很嚴重的問題,蔡英文怎麼可以什麼都聽中共領導人習近平的?","為準備副總統候選人電視辯論會,蕭美琴昨未安排公開行程,針對可能的攻防全力準備。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""吳欣盈"", ""party"": ""TPP""}]","[""辯論|procedure""]",TRUE,debate/manifesto,0c903122340019dc29f828d42ed40d47,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"今日辯論會,蕭美琴、吳欣盈、趙少康3人將透過申論、媒體提問、交互詰問及結論等4個階段進行交鋒。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u011,"為準備副總統候選人電視辯論會,蕭美琴昨未安排公開行程,針對可能的攻防全力準備。",context,"今日辯論會,蕭美琴、吳欣盈、趙少康3人將透過申論、媒體提問、交互詰問及結論等4個階段進行交鋒。","競選總部發言人陳世凱說,蕭美琴除了保護喉嚨,也由新境界、青平台等智庫幫忙準備辯論。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}]","[""辯論|procedure""]",TRUE,debate/manifesto,1f90001dacd6b4730b3f312263882eed,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"為準備副總統候選人電視辯論會,蕭美琴昨未安排公開行程,針對可能的攻防全力準備。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u012,"競選總部發言人陳世凱說,蕭美琴除了保護喉嚨,也由新境界、青平台等智庫幫忙準備辯論。",claim,"為準備副總統候選人電視辯論會,蕭美琴昨未安排公開行程,針對可能的攻防全力準備。","吳欣盈競選辦公室發言人、台北市議員陳宥丞受訪時表示,幕僚已準備多項考題,並演練各種議題攻防。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}]","[""辯論|procedure""]",TRUE,debate/manifesto,fc30ec0a6fcf0fe97f02dd0e21443a6a,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"競選總部發言人陳世凱說,蕭美琴除了保護喉嚨,也由新境界、青平台等智庫幫忙準備辯論。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.553628802,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u013,"吳欣盈競選辦公室發言人、台北市議員陳宥丞受訪時表示,幕僚已準備多項考題,並演練各種議題攻防。",claim,"競選總部發言人陳世凱說,蕭美琴除了保護喉嚨,也由新境界、青平台等智庫幫忙準備辯論。","感冒方面已休養身體,應戰辯論會沒問題。","[{""name"": ""吳欣盈"", ""party"": ""TPP""}]",[],FALSE,,eae6ea33dd17b1cc21127dffcd7a007c,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"吳欣盈競選辦公室發言人、台北市議員陳宥丞受訪時表示,幕僚已準備多項考題,並演練各種議題攻防。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.499336153,,,FALSE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u014,"感冒方面已休養身體,應戰辯論會沒問題。",context,"吳欣盈競選辦公室發言人、台北市議員陳宥丞受訪時表示,幕僚已準備多項考題,並演練各種議題攻防。","國民黨副總統候選人趙少康的幕僚透露,相信在辯論會還是會主攻民進黨執政問題,畢竟賴清德是現任的副總統,鎖定賴清德的比重應會比蕭美琴還多。",[],"[""辯論|procedure""]",TRUE,debate/manifesto,297b48be63cf619b1e5a01311215c2a8,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"感冒方面已休養身體,應戰辯論會沒問題。",TRUE,institution_only,TRUE,gate: core_election,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u015,"國民黨副總統候選人趙少康的幕僚透露,相信在辯論會還是會主攻民進黨執政問題,畢竟賴清德是現任的副總統,鎖定賴清德的比重應會比蕭美琴還多。",context,"感冒方面已休養身體,應戰辯論會沒問題。","2024副總統候選人辯論會由公視製播,中央社、自由時報、中國時報、聯合報、三立、台視、民視、華視、鏡電視、TVBS、公視等11家媒體共同主辦。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]","[""辯論|procedure""]",TRUE,debate/manifesto,eaf2f5426d1c26dc616b00c717e81ccf,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"國民黨副總統候選人趙少康的幕僚透露,相信在辯論會還是會主攻民進黨執政問題,畢竟賴清德是現任的副總統,鎖定賴清德的比重應會比蕭美琴還多。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u016,"2024副總統候選人辯論會由公視製播,中央社、自由時報、中國時報、聯合報、三立、台視、民視、華視、鏡電視、TVBS、公視等11家媒體共同主辦。",context,"國民黨副總統候選人趙少康的幕僚透露,相信在辯論會還是會主攻民進黨執政問題,畢竟賴清德是現任的副總統,鎖定賴清德的比重應會比蕭美琴還多。",民進黨副總統候選人蕭美琴率先於中午12時10分抵達公視辯論會會場。,[],"[""辯論|procedure""]",TRUE,debate/manifesto,b60509e9e2ead91c073f567106e6f92d,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"2024副總統候選人辯論會由公視製播,中央社、自由時報、中國時報、聯合報、三立、台視、民視、華視、鏡電視、TVBS、公視等11家媒體共同主辦。",TRUE,institution_only,TRUE,gate: core_election,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u017,民進黨副總統候選人蕭美琴率先於中午12時10分抵達公視辯論會會場。,context,"2024副總統候選人辯論會由公視製播,中央社、自由時報、中國時報、聯合報、三立、台視、民視、華視、鏡電視、TVBS、公視等11家媒體共同主辦。","(記者謝君臨攝) 副總統候選人電視辯論會,民眾黨副總統候選人吳欣盈進入會場。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure""]",TRUE,debate/manifesto,01ae3bb42d0371d1a2450bf1b2923b28,FALSE,01_Ho_ltn_news,2024/1/1 13:45,民進黨副總統候選人蕭美琴率先於中午12時10分抵達公視辯論會會場。,TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u019,"(記者謝君臨攝) 副總統候選人電視辯論會,民眾黨副總統候選人吳欣盈進入會場。",context,民進黨副總統候選人蕭美琴率先於中午12時10分抵達公視辯論會會場。,"(記者田裕華攝) 副總統候選人電視辯論會,國民黨副總統候選人趙少康進入會場。","[{""name"": ""吳欣盈"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]","[""辯論|procedure""]",TRUE,debate/manifesto,5368ebbe21d4b8910d1f38c2fde55001,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"(記者謝君臨攝) 副總統候選人電視辯論會,民眾黨副總統候選人吳欣盈進入會場。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_87c3d1820273,_87c3d1820273_u020,"(記者田裕華攝) 副總統候選人電視辯論會,國民黨副總統候選人趙少康進入會場。",context,"(記者謝君臨攝) 副總統候選人電視辯論會,民眾黨副總統候選人吳欣盈進入會場。",,"[{""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]","[""辯論|procedure""]",TRUE,debate/manifesto,99f76c1630757201d24265fe7cddff16,FALSE,01_Ho_ltn_news,2024/1/1 13:45,"(記者田裕華攝) 副總統候選人電視辯論會,國民黨副總統候選人趙少康進入會場。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_3b1ced4d7fca,_3b1ced4d7fca_u000,"國民黨秘書長黃健庭今中午受訪重申,國民黨總統參選人徵召過程完全公正、公平,絕對禁得起檢驗,他從未說過一句欺騙郭台銘的話,也不相信郭台銘覺得被他欺騙,他「問心無愧」。",claim,,"〔記者施曉光/台北報導〕針對與前鴻海董事長郭台銘的「整合」工作,國民黨秘書長黃健庭今(8)日中午在該黨智庫參加「四方會談」前受訪表示,整合這件事情需要一些時間,他並重申,國民黨總統參選人徵召過程完全公正、公平,絕對禁得起檢驗,他從未說過一句欺騙郭台銘的話,也不相信郭台銘覺得被他欺騙,他「問心無愧」。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],FALSE,,dda3e8e6e72c8c3895e0efa9d4747deb,FALSE,01_Ho_ltn_news,2023/6/8 12:49,"國民黨秘書長黃健庭今中午受訪重申,國民黨總統參選人徵召過程完全公正、公平,絕對禁得起檢驗,他從未說過一句欺騙郭台銘的話,也不相信郭台銘覺得被他欺騙,他「問心無愧」。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.640635133,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_3b1ced4d7fca,_3b1ced4d7fca_u001,"〔記者施曉光/台北報導〕針對與前鴻海董事長郭台銘的「整合」工作,國民黨秘書長黃健庭今(8)日中午在該黨智庫參加「四方會談」前受訪表示,整合這件事情需要一些時間,他並重申,國民黨總統參選人徵召過程完全公正、公平,絕對禁得起檢驗,他從未說過一句欺騙郭台銘的話,也不相信郭台銘覺得被他欺騙,他「問心無愧」。",claim,"國民黨秘書長黃健庭今中午受訪重申,國民黨總統參選人徵召過程完全公正、公平,絕對禁得起檢驗,他從未說過一句欺騙郭台銘的話,也不相信郭台銘覺得被他欺騙,他「問心無愧」。","因應明年總統大選,由國民黨中央黨部、智庫、立法院黨團組成的「三方會談」協調機制,今日納入該黨總統參選人侯友宜團隊成為「四方會談」,並首度召開第一次會議,黃健庭表示,其用意就是希望與侯團隊充分對接,成為聯合作戰團隊,相信未來整合會愈來愈順暢,大家對如何分工、分進合擊都有共識,相信很快就會呈現戰鬥力。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],FALSE,,d590c47a259d94a9df0117e1845e8dcb,FALSE,01_Ho_ltn_news,2023/6/8 12:49,"(資料照,記者廖振輝攝) 2023/06/08 12:49 〔記者施曉光/台北報導〕針對與前鴻海董事長郭台銘的「整合」工作,國民黨秘書長黃健庭今(8)日中午在該黨智庫參加「四方會談」前受訪表示,整合這件事情需要一些時間,他並重申,國民黨總統參選人徵召過程完全公正、公平,絕對禁得起檢驗,他從未說過一句欺騙郭台銘的話,也不相信郭台銘覺得被他欺騙,他「問心無愧」。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.69316566,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_3b1ced4d7fca,_3b1ced4d7fca_u007,"因應明年總統大選,由國民黨中央黨部、智庫、立法院黨團組成的「三方會談」協調機制,今日納入該黨總統參選人侯友宜團隊成為「四方會談」,並首度召開第一次會議,黃健庭表示,其用意就是希望與侯團隊充分對接,成為聯合作戰團隊,相信未來整合會愈來愈順暢,大家對如何分工、分進合擊都有共識,相信很快就會呈現戰鬥力。",claim,"〔記者施曉光/台北報導〕針對與前鴻海董事長郭台銘的「整合」工作,國民黨秘書長黃健庭今(8)日中午在該黨智庫參加「四方會談」前受訪表示,整合這件事情需要一些時間,他並重申,國民黨總統參選人徵召過程完全公正、公平,絕對禁得起檢驗,他從未說過一句欺騙郭台銘的話,也不相信郭台銘覺得被他欺騙,他「問心無愧」。",,"[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]","[""立法院|institution""]",FALSE,,433a62f773367a512296c7156f572a0c,FALSE,01_Ho_ltn_news,2023/6/8 12:49,"因應明年總統大選,由國民黨中央黨部、智庫、立法院黨團組成的「三方會談」協調機制,今日納入該黨總統參選人侯友宜團隊成為「四方會談」,並首度召開第一次會議,黃健庭表示,其用意就是希望與侯團隊充分對接,成為聯合作戰團隊,相信未來整合會愈來愈順暢,大家對如何分工、分進合擊都有共識,相信很快就會呈現戰鬥力。",TRUE,cooccur: actor×institution,TRUE,gate: taiwanicity=2,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_26784c9341be,_26784c9341be_u009,"蔡淑君建議通盤檢討新北市特教資源,研擬配套措施,下月總質詢將向市長侯友宜當面爭取,維護特教生的就學權益。",context,,,"[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,c1b71470c3d5c4816f95ebeea5213eb6,FALSE,01_Ho_ltn_news,2023/4/11 5:30,"蔡淑君建議通盤檢討新北市特教資源,研擬配套措施,下月總質詢將向市長侯友宜當面爭取,維護特教生的就學權益。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.506831884,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_43c2ce289c0d,_43c2ce289c0d_u000,"台灣民意基金會今日公布大選民調,民進黨賴清德穩定領先。",context,,"〔記者陳政宇/台北報導〕2024大選藍綠白競逐,台灣民意基金會今(25日)公布最新民調,民進黨總統參選人賴清德以36.4%支持度穩定領先;","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],FALSE,,824c25932d48ad73fd7aa7a4c930fa48,FALSE,01_Ho_ltn_news,2023/7/25 12:59,"台灣民意基金會今日公布大選民調,民進黨賴清德穩定領先。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.552725136,,,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
_43c2ce289c0d,_43c2ce289c0d_u001,"〔記者陳政宇/台北報導〕2024大選藍綠白競逐,台灣民意基金會今(25日)公布最新民調,民進黨總統參選人賴清德以36.4%支持度穩定領先;",claim,"台灣民意基金會今日公布大選民調,民進黨賴清德穩定領先。","民眾黨總統參選人柯文哲27.8%居次,支持度經716凱道集會後不增反減;","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],FALSE,,d0b8a51e3393c4684c180ed3ecb67b10,FALSE,01_Ho_ltn_news,2023/7/25 12:59,"(圖由台灣民意基金會提供) 2023/07/25 12:59 〔記者陳政宇/台北報導〕2024大選藍綠白競逐,台灣民意基金會今(25日)公布最新民調,民進黨總統參選人賴清德以36.4%支持度穩定領先;",TRUE,cooccur: actor×institution,TRUE,gate: taiwanicity=2,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1
