doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date
_f29ab883b694,_f29ab883b694_u000,#Taiwan🇹🇼 is proud to be the 1st country in #Asia to grant same-sex couples full adoption rights. The bill passed ahead of #IDAHOT🏳️‍🌈 is further proof of our resolve to respect #LGBTQI+ rights &amp;,context,,dignity while building a world of love &amp;,[],[],False,,1ae4891fb4f5582b8f900480aa70721f,False,01_Hou_X_datasets,2023-05-18 05:58:00
_f29ab883b694,_f29ab883b694_u001,dignity while building a world of love &amp;,context,#Taiwan🇹🇼 is proud to be the 1st country in #Asia to grant same-sex couples full adoption rights. The bill passed ahead of #IDAHOT🏳️‍🌈 is further proof of our resolve to respect #LGBTQI+ rights &amp;,justice.,[],[],False,,1f248a08c9afc1fbcce78de1bdc59fd1,False,01_Hou_X_datasets,2023-05-18 05:58:00
_f29ab883b694,_f29ab883b694_u002,justice.,context,dignity while building a world of love &amp;,,[],[],False,,69d3a1d40d4b8c75cc587b985d1ef1d0,False,01_Hou_X_datasets,2023-05-18 05:58:00
_978414e33184,_978414e33184_u000,"Governor Youngkin addresses VMI graduates, including 4 Taiwanese cadets who will be defending Taiwan in the ROC armed forces. Thank you for standing with us.",context,,,[],[],False,,904c6a049f2562a0c34cd97f2d8d60e2,False,01_Hou_X_datasets,2023-05-18 04:16:00
_ea0eb6ac80f0,_ea0eb6ac80f0_u000,"Delighted to join the students, teachers, volunteers, parents &amp;",context,,"grandparents to commemorate 40 years of the DC Taiwanese School, where Taiwanese Americans, across generations, have celebrated their language &amp;",[],[],False,,f73455b1ed3bde81f1ca861348b3c994,False,01_Hou_X_datasets,2023-05-15 09:05:00
_ea0eb6ac80f0,_ea0eb6ac80f0_u001,"grandparents to commemorate 40 years of the DC Taiwanese School, where Taiwanese Americans, across generations, have celebrated their language &amp;",context,"Delighted to join the students, teachers, volunteers, parents &amp;",culture.,[],[],False,,cec9bf4e465a220c4cae7f312db069ea,False,01_Hou_X_datasets,2023-05-15 09:05:00
_ea0eb6ac80f0,_ea0eb6ac80f0_u002,culture.,context,"grandparents to commemorate 40 years of the DC Taiwanese School, where Taiwanese Americans, across generations, have celebrated their language &amp;",,[],[],False,,b033e7b8431610d723d7e5e19764f282,False,01_Hou_X_datasets,2023-05-15 09:05:00
_fcaeb0866353,_fcaeb0866353_u000,"Celebrating Taiwanese American Heritage Week. For those interested in music and dance from Taiwan. #TAAGWC $5 adults, students and children free.",context,,,[],[],False,,b607fc6fddb95c3d1ad01dda4231cdb2,False,01_Hou_X_datasets,2023-05-14 21:23:00
_9320046fe0c7,_9320046fe0c7_u000,A night in the President’s Office.,context,,,[],[],False,,9320046fe0c7fe0092f8c5ddcddea287,False,01_Hou_X_datasets,2023-05-12 13:12:00
_c45eb026e1f5,_c45eb026e1f5_u000,Thanks USA &amp;,context,,@SecBlinken for once again advocating an invitation for Taiwan to meaningfully participate in the World Health Assembly. Global health must be inclusive. #TaiwanCanHelp,[],[],False,,5ab10f341d4d2158ceea13d9b1ca9e40,False,01_Hou_X_datasets,2023-05-11 00:47:00
_c45eb026e1f5,_c45eb026e1f5_u001,@SecBlinken for once again advocating an invitation for Taiwan to meaningfully participate in the World Health Assembly. Global health must be inclusive. #TaiwanCanHelp,context,Thanks USA &amp;,,[],[],False,,462e6f344999f664b52499e6fc487c47,False,01_Hou_X_datasets,2023-05-11 00:47:00
_38a08a4347ad,_38a08a4347ad_u000,"Taiwan is actively fortifying defenses and addressing security challenges so that peace and stability is preserved, and so that Taiwan will continue to be one of the safest and most reliable places for business.",context,,,[],[],False,,2f58ebd91907bc25e7775a7a7ed27c7d,False,01_Hou_X_datasets,2023-05-10 23:07:00
_f03469f45d91,_f03469f45d91_u000,"Taiwan is not Ukraine, but while we strive to preserve peace and security for Taiwan, we are linked with freedom-loving democracies in opposing aggression.",context,,,[],[],False,,21c15c47e5d27c155665916d1b8dcb69,False,01_Hou_X_datasets,2023-05-07 11:23:00
_73696eb8c354,_73696eb8c354_u000,"Glad to see so many young entrepreneurs and startups attending this year’s #SelectUSA. There is much enthusiasm for growing trade, investment and commercial ties between Taiwan and the US.",context,,,[],[],False,,cddb1a6d8ef9ab8c703164ab79cb4662,False,01_Hou_X_datasets,2023-05-04 20:50:00
_b59fb0de4646,_b59fb0de4646_u000,Felicidades al pueblo paraguayo!,context,,"I was honored to meet @SantiPenap during his visit to DC. Tonight I’m raising a big cup of yerba mate 🧉 to salute to a successful new presidency in Paraguay, &amp;",[],[],False,,fa5434c1f10a9852e0f1a93c49b72c30,False,01_Hou_X_datasets,2023-05-01 08:25:00
_b59fb0de4646,_b59fb0de4646_u001,"I was honored to meet @SantiPenap during his visit to DC. Tonight I’m raising a big cup of yerba mate 🧉 to salute to a successful new presidency in Paraguay, &amp;",context,Felicidades al pueblo paraguayo!,to friendship &amp;,[],[],False,,dacc8a24f5220cba633095f55863db0a,False,01_Hou_X_datasets,2023-05-01 08:25:00
_b59fb0de4646,_b59fb0de4646_u002,to friendship &amp;,context,"I was honored to meet @SantiPenap during his visit to DC. Tonight I’m raising a big cup of yerba mate 🧉 to salute to a successful new presidency in Paraguay, &amp;",prosperity of our two peoples. 🇹🇼🤝 🇵🇾,[],[],False,,427109782ad0faa61209252af6a7dfeb,False,01_Hou_X_datasets,2023-05-01 08:25:00
_b59fb0de4646,_b59fb0de4646_u003,prosperity of our two peoples. 🇹🇼🤝 🇵🇾,context,to friendship &amp;,,[],[],False,,7a5c3136bffa31c7768d6f918d53b938,False,01_Hou_X_datasets,2023-05-01 08:25:00
_7cf96fd5d5a7,_7cf96fd5d5a7_u000,"Here is the footage of the CCG vessel's unsafe and unprofessional maneuver to block the PCG vessel from replenishing the BRP Sierra Madre. China is a signatory to COLREGs, which is meant to prevent such unsafe practices.",context,,,[],[],False,,4b215c62f86477d575e1be2b1363912a,False,01_Hou_X_datasets,2023-04-28 12:04:00
_d2cb1fc5b797,_d2cb1fc5b797_u000,West Virginians celebrating with some singing. Glad to welcome the reopening of the Mountain State’s trade office in Taiwan!,context,,,[],[],False,,d34a349a53512fa9cc2a2908f021342b,False,01_Hou_X_datasets,2023-04-28 12:02:00
_510d15155461,_510d15155461_u000,“To paraphrase President Eisenhower: ‘The only way to win this war is to prevent it.’ That means strengthening deterrence and making it clear to Xi Jinping that attacking Taiwan would be a disastrous mistake.” — Chairman @RepGallagher WATCH: Chairman Gallagher reveals the results of the Select Committee’s wargame and shares lessons learned.,context,,,[],[],False,,043ccd288d003ef53a21eb405b6122c8,False,01_Hou_X_datasets,2023-04-24 23:00:00
_52d5129bd897,_52d5129bd897_u000,"We welcome the Virginia-Taiwan Trade Office, which will lay a stronger foundation for further cooperation.",context,,,[],[],False,,5d66e1426218b9df77c6af7ec83b8e9d,False,01_Hou_X_datasets,2023-04-24 22:06:00
_d760f46d617a,_d760f46d617a_u000,Perspective of a Filipino student in Taiwan: In need of your solidarity.,context,,,[],[],False,,aa48f10028e5d930d0ae85c4a49c5f06,False,01_Hou_X_datasets,2023-04-24 21:02:00
_2b9fe2605b5e,_2b9fe2605b5e_u000,Honored to meet with Guatemala’s FM @MarioBucaroGT in DC. I thanked him for his friendship and unwavering support for Taiwan &amp;,context,,committed to @TECRO_USA continuing partnership with the #Guatemala Embassy here in the US. 🇹🇼 🇬🇹🤝,[],[],False,,fc05035f5845359e8de0fd48a19cfff7,False,01_Hou_X_datasets,2023-04-21 05:37:00
_2b9fe2605b5e,_2b9fe2605b5e_u001,committed to @TECRO_USA continuing partnership with the #Guatemala Embassy here in the US. 🇹🇼 🇬🇹🤝,context,Honored to meet with Guatemala’s FM @MarioBucaroGT in DC. I thanked him for his friendship and unwavering support for Taiwan &amp;,,[],[],False,,46ce056b52ac93f7a705d81173cf5a07,False,01_Hou_X_datasets,2023-04-21 05:37:00
_cb143b2266db,_cb143b2266db_u000,Grateful for the chance to meet with members of the New Democrat Coalition to discuss our important security and economic partnership.,context,,,[],[],False,,d30380ddd2967f4154251391967d034a,False,01_Hou_X_datasets,2023-04-20 08:08:00
_6a25c4418c74,_6a25c4418c74_u000,"I was pleased to preview the Taiwan Philharmonic NSO performance (tonight, Kennedy Center), at Twin Oaks last evening with members of the DC National Press Club. Taiwan is not only a geopolitical headline, but an island of art, beauty, and culture.",context,,,[],[],False,,668896a9c65be229137466433b8f2960,False,01_Hou_X_datasets,2023-04-19 20:30:00
_42f120d7449c,_42f120d7449c_u000,Taiwan doctors on a medical assistance mission to Ukraine 🇺🇦 . #TaiwanCanHelp,context,,,[],[],False,,47b578202bde7ee84de0082cd5690b61,False,01_Hou_X_datasets,2023-04-18 05:18:00
_4f3cb447a2fa,_4f3cb447a2fa_u000,The ship transited through a corridor in the Strait that is beyond the territorial sea of any coastal State.,context,,,[],[],False,,d6cb44b115fdbe16b3668d30bf26b9a2,False,01_Hou_X_datasets,2023-04-17 20:15:00
_7e2684caab69,_7e2684caab69_u000,It was a pleasure to speak with students and faculty at the University of Washington. Beautiful campus with cherry blossoms in full bloom. The Burke Museum collection of Taiwan indigenous artifacts was also impressive!,context,,,[],[],False,,ce781ecfec9f9dd964accf1a65b26eb4,False,01_Hou_X_datasets,2023-04-17 11:27:00
_6f1516629dd7,_6f1516629dd7_u000,Pleased to join Rep DelBene and members of the World Affairs Council in a friendly dialogue on matters of mutual interest.,context,,,[],[],False,,9fa6ea505a407e113eaf6bea6261e74a,False,01_Hou_X_datasets,2023-04-15 07:53:00
_a591091b0c60,_a591091b0c60_u000,"I was honored to meet with HE Terrance Drew, PM of St Kitts &amp;",context,,Nevis during his visit to DC. An opportunity to reaffirm our ties and thank him for supporting Taiwan’s international participation.,[],[],False,,4cc89e7e6a6b991d0e6ac5ae630cc976,False,01_Hou_X_datasets,2023-04-13 06:00:00
_a591091b0c60,_a591091b0c60_u001,Nevis during his visit to DC. An opportunity to reaffirm our ties and thank him for supporting Taiwan’s international participation.,context,"I was honored to meet with HE Terrance Drew, PM of St Kitts &amp;",,[],[],False,,0bbcdcc95450c4caa2558a58b45c6aef,False,01_Hou_X_datasets,2023-04-13 06:00:00
_29e2e55c65ba,_29e2e55c65ba_u000,Happy Easter 🐇,context,,,[],[],False,,29e2e55c65ba3fd1e08cbc74ce9590a6,False,01_Hou_X_datasets,2023-04-09 21:58:00
_459446197bcb,_459446197bcb_u000,"42 PLA aircraft and 8 vessels were detected by 11:00(UTC+8) April 8th. 29 of the detected aircraft had crossed northern, central, and southern median line of the #TaiwanStrait and entered our southwest #ADIZ, attempting coercion on us.",context,,,[],[],False,,529101b2410bc6a1367e4492409f365a,False,01_Hou_X_datasets,2023-04-09 11:43:00
_dd72ed844efa,_dd72ed844efa_u000,AIT &amp;,context,,TECRO in a moment of like-mindedness when Chair Rosenberger @BoardChairAIT and I found ourselves in coincidentally matching colors.,[],[],False,,0e69a245c01f250ac5ee64fa17d13a1c,False,01_Hou_X_datasets,2023-04-08 03:01:00
_dd72ed844efa,_dd72ed844efa_u001,TECRO in a moment of like-mindedness when Chair Rosenberger @BoardChairAIT and I found ourselves in coincidentally matching colors.,context,AIT &amp;,,[],[],False,,5a0b46f55c1d6c247965875a27d121c8,False,01_Hou_X_datasets,2023-04-08 03:01:00
_56cf72b2a216,_56cf72b2a216_u000,"Wow, the PRC just sanctioned me again, for the second time.",context,,,[],[],False,,bf43557be5f9ae68d75df8d253fb02a6,False,01_Hou_X_datasets,2023-04-07 08:43:00
_b5e1fbc090a7,_b5e1fbc090a7_u000,Hospitality warm and bright like the California sunshine.,context,,,[],[],False,,b5e1fbc090a7884e6bb58351115ef213,False,01_Hou_X_datasets,2023-04-06 01:41:00
_b399b8e80e31,_b399b8e80e31_u000,Guatemala! 🇬🇹😻,context,,,[],[],False,,b399b8e80e3174bf50e876a235735bab,False,01_Hou_X_datasets,2023-04-03 18:14:00
_7ec9fa3aa0a0,_7ec9fa3aa0a0_u000,"Taiwanese passport holders, as citizens of the world, continued to be barred from accessing tours and events in the UN. The journalists are right on point. This is unjust and an affront to the UN spirit of universality and inclusion.",context,,,[],[],False,,b9bff09080245283d5800c16c4a6b466,False,01_Hou_X_datasets,2023-04-01 22:07:00
_0f4e22debada,_0f4e22debada_u000,Welcome to New York!,context,,,[],[],False,,027e13c70878bf44d39640463139f3ef,False,01_Hou_X_datasets,2023-03-30 20:08:00
_902fd4de231d,_902fd4de231d_u000,Honored to once again represent Taiwan at the second virtual #SummitForDemocracy,context,,,[],[],False,,902fd4de231dec7e9ddc4c9cb66e1631,False,01_Hou_X_datasets,2023-03-30 10:58:00
_a4e299b44473,_a4e299b44473_u000,We are now en route to visit our diplomatic allies #Guatemala &amp;,context,,"#Belize. The theme of this trip, ""Meeting Democratic Partners, Fostering Shared Prosperity,"" expresses our determination to foster deeper exchange and cooperation between #Taiwan and our allies.",[],[],False,,074e7f8adcfa9214ed03be391424ff59,False,01_Hou_X_datasets,2023-03-29 23:54:00
_a4e299b44473,_a4e299b44473_u001,"#Belize. The theme of this trip, ""Meeting Democratic Partners, Fostering Shared Prosperity,"" expresses our determination to foster deeper exchange and cooperation between #Taiwan and our allies.",quote,We are now en route to visit our diplomatic allies #Guatemala &amp;,,[],[],False,,02642461e09e5e3f6f86739b9a7d854c,False,01_Hou_X_datasets,2023-03-29 23:54:00
_7ceecb6564c4,_7ceecb6564c4_u000,"Naši parlamentní delegaci doprovází na Tchaj-wanu nejpočetnější podnikatelská mise v historii našich vzájemných vztahů. 🇨🇿🤝🇹🇼 Kdo by měl zájem, program a aktuální fotografie najde na webu 👉",context,,,[],[],False,,987dee8934ec29d38a6814bbd35ee9e4,False,01_Hou_X_datasets,2023-03-26 11:44:00
_fafc26bde962,_fafc26bde962_u000,Wheels down for #MiseTaiwan—the largest ever #Czechia🇨🇿 delegation to #Taiwan🇹🇼!,context,,"Alongside @sikunyou, Minister Wu extended his best wishes to Speaker @market_a &amp;",[],[],False,,0f83ef54e96d1b6785aa1146ebae8ad9,False,01_Hou_X_datasets,2023-03-26 08:42:00
_fafc26bde962,_fafc26bde962_u001,"Alongside @sikunyou, Minister Wu extended his best wishes to Speaker @market_a &amp;",context,Wheels down for #MiseTaiwan—the largest ever #Czechia🇨🇿 delegation to #Taiwan🇹🇼!,other guests for their jam-packed 5-day visit. We’re excited for all the impactful exchanges set to expand our ties.,[],[],False,,6e813c7875cdcdf1cdcf140507057e8f,False,01_Hou_X_datasets,2023-03-26 08:42:00
_fafc26bde962,_fafc26bde962_u002,other guests for their jam-packed 5-day visit. We’re excited for all the impactful exchanges set to expand our ties.,context,"Alongside @sikunyou, Minister Wu extended his best wishes to Speaker @market_a &amp;",,[],[],False,,d7457c9f0f0e77029dd201a14d3b80e5,False,01_Hou_X_datasets,2023-03-26 08:42:00
_bfa7e7897071,_bfa7e7897071_u000,"In my grandparents’ generation, Japan was a destroyer, not a defender. Now Kishida is in Ukraine, a strong democratic voice. As an ethnic Chinese, I then see Xi with Putin the same week and honestly, the contrast — it makes me sad.",context,,,[],[],False,,d7c87b36561012e66453363a8bb06685,False,01_Hou_X_datasets,2023-03-23 01:48:00
_98e49bdd7e12,_98e49bdd7e12_u000,Selfie time. Glad to celebrate AIT Chair Moriarty’s retirement and welcome the new leadership of @BoardChairAIT. Grateful for both partners’ friendship and commitment to deepening the strong relationship between USA and Taiwan.,context,,,[],[],False,,00a280d28e89c2a9f84d16ab6a436c81,False,01_Hou_X_datasets,2023-03-21 20:05:00
_ae1fe79ca8be,_ae1fe79ca8be_u000,Coming up...,context,,a Taiwanese adventure!,[],[],False,,705893aa136979738e11f853c12568cb,False,01_Hou_X_datasets,2023-03-20 07:39:00
_ae1fe79ca8be,_ae1fe79ca8be_u001,a Taiwanese adventure!,context,Coming up...,"Inside SoCal hits the road to explore the island — its food, architecture &amp;",[],[],False,,d8b3222d924e37e01b2b0fe381f337ca,False,01_Hou_X_datasets,2023-03-20 07:39:00
_ae1fe79ca8be,_ae1fe79ca8be_u002,"Inside SoCal hits the road to explore the island — its food, architecture &amp;",context,a Taiwanese adventure!,"culture. From Taipei to Kaohsiung, Tainan &amp;",[],[],False,,23934eb21696c87727a0e9c3e7f4af1a,False,01_Hou_X_datasets,2023-03-20 07:39:00
_ae1fe79ca8be,_ae1fe79ca8be_u003,"culture. From Taipei to Kaohsiung, Tainan &amp;",context,"Inside SoCal hits the road to explore the island — its food, architecture &amp;","the Alishan Mountains, we’ve got it all!",[],[],False,,0ebd96db90d4844756bd70c404b3c43a,False,01_Hou_X_datasets,2023-03-20 07:39:00
_ae1fe79ca8be,_ae1fe79ca8be_u004,"the Alishan Mountains, we’ve got it all!",context,"culture. From Taipei to Kaohsiung, Tainan &amp;",Inside SoCal Sundays 8:55amPT on @kcalnews or stream live @,[],[],False,,d045486949b76a87b8d240f1a2d7ef49,False,01_Hou_X_datasets,2023-03-20 07:39:00
_ae1fe79ca8be,_ae1fe79ca8be_u005,Inside SoCal Sundays 8:55amPT on @kcalnews or stream live @,context,"the Alishan Mountains, we’ve got it all!",,[],[],False,,66855d6bd2aa8749daf5c26aab9e6c7c,False,01_Hou_X_datasets,2023-03-20 07:39:00
_c6e1123b4945,_c6e1123b4945_u000,Glad to visit the Taiwan Space pavilion at #Satellite2023 in DC today. The Taiwanese companies demonstrated innovative technologies that will contribute to the future of global communications.,context,,,[],[],False,,8ec3b3fa035885bd93c0fcec715559dc,False,01_Hou_X_datasets,2023-03-16 08:53:00
_ee1384f78770,_ee1384f78770_u000,How China Boxed America Out of the South China Sea - WSJ,context,,,[],[],False,,eaa2424ea7ec248b97ccd71da35d4e1e,False,01_Hou_X_datasets,2023-03-12 02:00:00
_901f2024b529,_901f2024b529_u000,Congratulations from half a world away!,context,,#TeamTaiwan,[],[],False,,0c42292d6364adc300dccebf88125e7a,False,01_Hou_X_datasets,2023-03-11 12:15:00
_901f2024b529,_901f2024b529_u001,#TeamTaiwan,context,Congratulations from half a world away!,,[],[],False,,e7b58e655aee876bb5cdf23e3cd2a647,False,01_Hou_X_datasets,2023-03-11 12:15:00
_885c03570942,_885c03570942_u000,"In the upcoming #Taiwan🇹🇼 Gender Equality Week, held during @UN_Women's #CSW67, we're echoing the call for a world where more girls &amp;",quote,,women get involved in #STEM. Watch our #TGEW2023 video &amp;,[],[],False,,872609f8d9d13d47ef735b004014bbe4,False,01_Hou_X_datasets,2023-03-02 21:53:00
_885c03570942,_885c03570942_u001,women get involved in #STEM. Watch our #TGEW2023 video &amp;,context,"In the upcoming #Taiwan🇹🇼 Gender Equality Week, held during @UN_Women's #CSW67, we're echoing the call for a world where more girls &amp;",learn how our countrywomen are helping change the world!,[],[],False,,722592209761a094a62e1e17a5650570,False,01_Hou_X_datasets,2023-03-02 21:53:00
_885c03570942,_885c03570942_u002,learn how our countrywomen are helping change the world!,context,women get involved in #STEM. Watch our #TGEW2023 video &amp;,,[],[],False,,af34100f42a8f1bfa0b3d3eab1313358,False,01_Hou_X_datasets,2023-03-02 21:53:00
_4e9deea586ef,_4e9deea586ef_u000,Please to work with West Virginia to promote education and cultural exchanges.,context,,,[],[],False,,b33e0f5413c71e3c11769c166bb5c11f,False,01_Hou_X_datasets,2023-03-02 03:57:00
_8a5018ee3d07,_8a5018ee3d07_u000,The ties between the Commonwealth of Kentucky and an East Asian country have been put on full display at the Frankfort Capitol. It came Friday when Taipei Economic and Cultural Representative Bi-khim Hsiao addressed the Kentucky Senate.,context,,,[],[],False,,920f7fab7ddc1be5a0ea30b52f5cb435,False,01_Hou_X_datasets,2023-03-02 03:56:00
_95b205942b57,_95b205942b57_u000,Stopping by for a famous pepperoni roll in the Mountain State of #WestVirginia is a must.,context,,,[],[],False,,d4aa891c185fdc0d7f561c444320fd75,False,01_Hou_X_datasets,2023-03-01 06:45:00
_0985edfa860e,_0985edfa860e_u000,"""Тайбей 101"" - найвища башта Тайваню та 11-й хмарочос за висотою у світі - світився прапором України на підтримку нашого народу у боротьбі з російською навалою. Дякуємо, Тайваню!",quote,,Фото: CNA / Катерина Лелюх,[],[],False,,abf2c5fbbff3c754e1c0405721ef66a1,False,01_Hou_X_datasets,2023-02-26 00:38:00
_0985edfa860e,_0985edfa860e_u001,Фото: CNA / Катерина Лелюх,context,"""Тайбей 101"" - найвища башта Тайваню та 11-й хмарочос за висотою у світі - світився прапором України на підтримку нашого народу у боротьбі з російською навалою. Дякуємо, Тайваню!",,[],[],False,,8dc5e857348eca976a16a110834efb7f,False,01_Hou_X_datasets,2023-02-26 00:38:00
_712baac371a3,_712baac371a3_u000,"Today marks one year of Russia’s invasion of Ukraine. In defending their country, the #Ukrainian people have inspired the world with incredible bravery &amp;",context,,determination. #Taiwan is proud to #StandWithUkraine &amp;,[],[],False,,be3999789179d963da355294ff210981,False,01_Hou_X_datasets,2023-02-25 07:18:00
_712baac371a3,_712baac371a3_u001,determination. #Taiwan is proud to #StandWithUkraine &amp;,context,"Today marks one year of Russia’s invasion of Ukraine. In defending their country, the #Ukrainian people have inspired the world with incredible bravery &amp;",will continue to support our partners in democracy &amp;,[],[],False,,388b12e5a7d60fdd4b3182209a3e63b8,False,01_Hou_X_datasets,2023-02-25 07:18:00
_712baac371a3,_712baac371a3_u002,will continue to support our partners in democracy &amp;,context,determination. #Taiwan is proud to #StandWithUkraine &amp;,freedom.,[],[],False,,f58a145fcc3ca46ce31bf2545f63bbbd,False,01_Hou_X_datasets,2023-02-25 07:18:00
_712baac371a3,_712baac371a3_u003,freedom.,context,will continue to support our partners in democracy &amp;,,[],[],False,,123bb2c11c7d1313a6b992dd3d3bde82,False,01_Hou_X_datasets,2023-02-25 07:18:00
_93eb9ee2b8fd,_93eb9ee2b8fd_u000,"Being constantly on the road and in action, I was pleased to encounter a rare occasion of my flight arriving a full 22 minutes early, luggage readily waiting at baggage claim, and smooth traffic. Plus a very entertaining flight attendant. ++++",context,,,[],[],False,,777e351a9e35261e52c610449953eb19,False,01_Hou_X_datasets,2023-02-25 07:16:00
_4bf9b5280a15,_4bf9b5280a15_u000,"Touched and thankful to learn of the bipartisan Virginia General Assembly House vote today, 99-0, supporting an analysis to open a Trade Office in Taiwan. I believe such an office will add momentum to deepening trade and economic ties. @ReevesVA",context,,,[],[],False,,0d8d0b43cda478957e4d308599944c51,False,01_Hou_X_datasets,2023-02-18 11:07:00
_a6fdfc65f0fc,_a6fdfc65f0fc_u000,I enjoyed visiting the historic city of Richmond for a day of meetings to deepen Taiwan’s ties with Virginia. Grateful that state legislators are organizing a Virginia Taiwan friendship caucus as a platform for continuing friendship and support.,context,,,[],[],False,,b7e8fbb8ec0c0cf473c485aac9025e17,False,01_Hou_X_datasets,2023-02-17 21:48:00
_c622623cad45,_c622623cad45_u000,I had a very productive and delightful discussion with Governor Youngkin to explore ways to deepen the partnership between Virginia and Taiwan.,context,,,[],[],False,,a4ddbd41af4567b616a5182c0c6ba09e,False,01_Hou_X_datasets,2023-02-17 05:22:00
_6df900497e7a,_6df900497e7a_u000,Taiwan is not a place for dieting. I think I gained 5 pounds in a week. The food is too good to resist. 🥘🍛🍱🧋,context,,,[],[],False,,70693d0b4431acf96654f50895fd6e1b,False,01_Hou_X_datasets,2023-02-15 11:53:00
_36c6ca1824c3,_36c6ca1824c3_u000,Kindness goes around. Taiwan can help.,context,,,[],[],False,,08c3e0b5c672e1ca464f9686e0f815de,False,01_Hou_X_datasets,2023-02-11 11:20:00
_d58ba101d14f,_d58ba101d14f_u000,Spoke with members of our first search &amp;,context,,rescue team in Türkiye who updated me on the situation on the ground. We are deeply grateful for their efforts &amp;,[],[],False,,3577f00af71a762cb33fce8d300c3bbb,False,01_Hou_X_datasets,2023-02-10 07:48:00
_d58ba101d14f,_d58ba101d14f_u001,rescue team in Türkiye who updated me on the situation on the ground. We are deeply grateful for their efforts &amp;,context,Spoke with members of our first search &amp;,will do our utmost to supply them with the resources they need.,[],[],False,,b2a646c39c3172e76dc02c0b6a578af8,False,01_Hou_X_datasets,2023-02-10 07:48:00
_d58ba101d14f,_d58ba101d14f_u002,will do our utmost to supply them with the resources they need.,context,rescue team in Türkiye who updated me on the situation on the ground. We are deeply grateful for their efforts &amp;,,[],[],False,,ef30a62eaa089de6d359b753758e8b52,False,01_Hou_X_datasets,2023-02-10 07:48:00
_d3a571e6e795,_d3a571e6e795_u000,Taiwan is proud to join the global disaster response to the devastating earthquakes in Türkiye &amp;,context,,Syria. Our first search &amp;,[],[],False,,d3a571e6e795559f874ee6735fcec710,False,01_Hou_X_datasets,2023-02-08 08:27:00
_d3a571e6e795,_d3a571e6e795_u001,Syria. Our first search &amp;,context,Taiwan is proud to join the global disaster response to the devastating earthquakes in Türkiye &amp;,rescue team reached Türkiye today &amp;,[],[],False,,cadcc56e0149d55a8b8218a535755ffb,False,01_Hou_X_datasets,2023-02-08 08:27:00
_d3a571e6e795,_d3a571e6e795_u002,rescue team reached Türkiye today &amp;,context,Syria. Our first search &amp;,a second is on the way. We hope they will be able to offer vital assistance to those in need.,[],[],False,,0c5a27a46d305cee1fb6dfe344646009,False,01_Hou_X_datasets,2023-02-08 08:27:00
_d3a571e6e795,_d3a571e6e795_u003,a second is on the way. We hope they will be able to offer vital assistance to those in need.,context,rescue team reached Türkiye today &amp;,,[],[],False,,a7c730565179bf9a7f6dd0e7c2d18d51,False,01_Hou_X_datasets,2023-02-08 08:27:00
_f5fbf0fffb4d,_f5fbf0fffb4d_u000,Saddened by the tragic impact of the earthquake in 🇹🇷 Turkey. Taiwanese people stand ready to help.,context,,,[],[],False,,4b6b6a6e551ee6756959d79a801ad1da,False,01_Hou_X_datasets,2023-02-08 08:27:00
_88befdab5290,_88befdab5290_u000,"Glad to see Premier Chen, my solid working buddy @MOFA_Taiwan Minister Wu and other colleagues back in Taipei!",context,,,[],[],False,,e22923fcb0c47725e59ca5d4d470ff52,False,01_Hou_X_datasets,2023-02-07 18:11:00
_63de7363cc5a,_63de7363cc5a_u000,"Our hearts go out to the people of Türkiye in the aftermath of the devastating earthquake. Taiwan has committed US$200,000 for disaster relief &amp;",context,,we are standing ready to give further assistance if requested. Our thoughts are with both victims &amp;,[],[],False,,1a56e0b7ee115b17ded6572c099bf9ab,False,01_Hou_X_datasets,2023-02-06 22:48:00
_63de7363cc5a,_63de7363cc5a_u001,we are standing ready to give further assistance if requested. Our thoughts are with both victims &amp;,context,"Our hearts go out to the people of Türkiye in the aftermath of the devastating earthquake. Taiwan has committed US$200,000 for disaster relief &amp;",survivors of this tragedy.,[],[],False,,e61f057d232a6f358c991e4e73c74c89,False,01_Hou_X_datasets,2023-02-06 22:48:00
_63de7363cc5a,_63de7363cc5a_u002,survivors of this tragedy.,context,we are standing ready to give further assistance if requested. Our thoughts are with both victims &amp;,,[],[],False,,6e15668d6f342993ff46da1ac87c5d13,False,01_Hou_X_datasets,2023-02-06 22:48:00
_0843cb567dc3,_0843cb567dc3_u000,My latest interview with Japanese media Jiji Press.,context,,,[],[],False,,0843cb567dc3c1937ccff53c91d5c2d0,False,01_Hou_X_datasets,2023-02-03 08:36:00
_f3516d839cbc,_f3516d839cbc_u000,"Proud to stand in solidarity with the parliament foreign relations committee Chairmen from 🇺🇦 🇱🇹 🇵🇱 for the cause of peace, democracy, and freedom.",context,,,[],[],False,,a4b25733fbba150e2dc0211b6ac013b2,False,01_Hou_X_datasets,2023-02-01 19:39:00
_9638928c748f,_9638928c748f_u000,"With all the commercial and trade activity, visitors often don’t realize how naturally scenic Taiwan is until they venture out of the cities.",context,,,[],[],False,,8fd3c4d741e1f984bc5dede078495e70,False,01_Hou_X_datasets,2023-01-31 09:37:00
