doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date
_58d74c5b29b5,_58d74c5b29b5_u000,"The fire happened yesterday at the golf equipment factory in Pingtung Science Park has shocked the nation with over a hundred injured, a death toll climbing to six, and several others are still missing. The Pingtung County Fire Department reports that a massive explosion occurred during the firefighting efforts. Additionally, there were significant amount of flammable materials such as plastic pellets and rubber inside the factory. However, after the amendment of the #Fire Services Act in 2019, any factory management is mandated to provide chemical inventory, site plans, and other necessary information during a fire incident, as well as designate personnel to assist in disaster relief. The question arises as to why this incident still resulted in such severe casualties, and a thorough investigation is imperative to determine accountability. I pledge that if elected as the president, I will support the #formation of firefighters' unions and a fully implement the #Occupational Safety and Health Act. Through institutional reforms, we aim to reduce the risks faced by our firefighter brothers and ensure their safe return home.",context,,,[],[],False,,422b7d352dc6b1b82bcdaad7d960ecf9,False,02_Ke_X_datasets,2023-09-23 21:09:00
_ca25df8ee742,_ca25df8ee742_u000,"屏東科技園區的高爾夫球具工廠大火,傷者破百,死亡人數已經攀升到六人,還有多位仍然失聯。",context,,"屏東縣消防局表示,救火當下發生大爆炸,同時場內還有大量塑膠粒、橡膠等易燃物,到底消防隊到現場後,是否有得到工廠內易燃物或化學物品、平面圖等救災必要資訊,為何造成如此嚴重傷亡,一定要確實調查,以慰英勇消防隊員在天之靈。",[],[],False,,cbbea8099bc3aef925a5c17c383227c6,False,02_Ke_X_datasets,2023-09-23 21:09:00
_ca25df8ee742,_ca25df8ee742_u001,"屏東縣消防局表示,救火當下發生大爆炸,同時場內還有大量塑膠粒、橡膠等易燃物,到底消防隊到現場後,是否有得到工廠內易燃物或化學物品、平面圖等救災必要資訊,為何造成如此嚴重傷亡,一定要確實調查,以慰英勇消防隊員在天之靈。",claim,"屏東科技園區的高爾夫球具工廠大火,傷者破百,死亡人數已經攀升到六人,還有多位仍然失聯。",我承諾當選總統會支持消防員組工會 、全面適用職業安全衛生法。,[],[],False,,de4a7c2e2ca7e9d409ebba2fd0291dac,False,02_Ke_X_datasets,2023-09-23 21:09:00
_ca25df8ee742,_ca25df8ee742_u002,我承諾當選總統會支持消防員組工會 、全面適用職業安全衛生法。,claim,"屏東縣消防局表示,救火當下發生大爆炸,同時場內還有大量塑膠粒、橡膠等易燃物,到底消防隊到現場後,是否有得到工廠內易燃物或化學物品、平面圖等救災必要資訊,為何造成如此嚴重傷亡,一定要確實調查,以慰英勇消防隊員在天之靈。","透過制度改革,讓消防弟兄救災風險降低,平安回家。",[],[],False,,8392bf0d0072eb0a50723599220ca73a,False,02_Ke_X_datasets,2023-09-23 21:09:00
_ca25df8ee742,_ca25df8ee742_u003,"透過制度改革,讓消防弟兄救災風險降低,平安回家。",context,我承諾當選總統會支持消防員組工會 、全面適用職業安全衛生法。,,[],[],False,,f05a2e1b8f2e9895626a3074e1caac05,False,02_Ke_X_datasets,2023-09-23 21:09:00
_63d6e2fa0fab,_63d6e2fa0fab_u000,"Great discussion yesterday as I met virtually with @JackRosenNYC, my good old friend and the President of the Jewish American Congress. Jack and I first met at the 2019 International Mayors Conference in Israel, and despite the changes that have occurred in the world since then, our shared commitment to democratic values remains unwavering. #democraticvalues",context,,,[],[],False,,ff3fd656332e4688013444f03ef45dae,False,02_Ke_X_datasets,2023-09-16 20:44:00
_b5747dfe0151,_b5747dfe0151_u000,"Today during a luncheon hosted by AmCham Taiwan, @TPPtaiwan presidential candidate @KP_Taiwan shared his outlook on US-Taiwan relations as well his vision for the economy with our members. #2024TaiwanPresidentialElection #Taiwan",context,,,[],[],False,,9ed44200ec7230aef8b48cfc75ff996c,False,02_Ke_X_datasets,2023-09-13 17:00:00
_a8d8208a6a00,_a8d8208a6a00_u000,"美國商會今日啟動與總統候選人系列餐會,首場邀請到 #台灣民眾黨 #柯文哲 主席擔任午宴演講嘉賓。",context,,"柯主席針對美國商會1200位會員們相當重視的幾項議題,包括美台關係及貿易協定、能源韌性、醫療保健及半導體與科技等分享了他的政策方針及願景。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,146241fc72a65581b837e52020e2c5c6,False,02_Ke_X_datasets,2023-09-13 16:59:00
_a8d8208a6a00,_a8d8208a6a00_u001,"柯主席針對美國商會1200位會員們相當重視的幾項議題,包括美台關係及貿易協定、能源韌性、醫療保健及半導體與科技等分享了他的政策方針及願景。",context,"美國商會今日啟動與總統候選人系列餐會,首場邀請到 #台灣民眾黨 #柯文哲 主席擔任午宴演講嘉賓。",我們感謝柯主席團隊與台灣民眾黨協助安排這次的分享。,[],[],False,,88041759b3460e9c39787cf38d2b1d85,False,02_Ke_X_datasets,2023-09-13 16:59:00
_a8d8208a6a00,_a8d8208a6a00_u002,我們感謝柯主席團隊與台灣民眾黨協助安排這次的分享。,context,"柯主席針對美國商會1200位會員們相當重視的幾項議題,包括美台關係及貿易協定、能源韌性、醫療保健及半導體與科技等分享了他的政策方針及願景。",,"[{""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,1a9eb32950cdbba567500fae8367eec2,False,02_Ke_X_datasets,2023-09-13 16:59:00
